Royalty Date,Title,ASIN/ISBN,Language,book_nick_name,Authors,Units Sold,Units Refunded,Net Units Sold,Marketplace,Royalty Type,Transaction Type,Royalty,Currency,Authors Count,Royalty USD,Royalty per Author (USD),BookType,Year Sold,Authors_Exploded
2021-01,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.66,EUR,2,6.643192488262911,3.3215962441314555,Ebook,2021,Shck Tchamna
2021-01,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.65,CAD,2,4.818840579710146,2.409420289855073,Ebook,2021,Resulam
2021-01,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.65,CAD,2,4.818840579710146,2.409420289855073,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.53,EUR,2,4.143192488262911,2.0715962441314555,Ebook,2021,Resulam
2021-01,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.53,EUR,2,4.143192488262911,2.0715962441314555,Ebook,2021,Shck Tchamna
2021-01,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,70%,Standard,11.68,EUR,2,13.708920187793428,6.854460093896714,Ebook,2021,Resulam
2021-01,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,70%,Standard,11.68,EUR,2,13.708920187793428,6.854460093896714,Ebook,2021,Shck Tchamna
2021-01,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.71,CAD,2,4.862318840579711,2.4311594202898554,Ebook,2021,Resulam
2021-01,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.71,CAD,2,4.862318840579711,2.4311594202898554,Ebook,2021,Shck Tchamna
2021-01,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,3.94,EUR,3,4.624413145539906,1.541471048513302,Ebook,2021,Claude Lionel Mvondo Edzoa
2021-01,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,3.94,EUR,3,4.624413145539906,1.541471048513302,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Ŋgə̂mbà,B087ZXN2H8,Ngemba,ngemba_fourmi_affamée,"Shck Tchamna, Gabriel Deeh Segallo",1,0,1,Amazon.fr,70%,Standard,4.68,EUR,3,5.492957746478873,1.8309859154929577,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Ŋgə̂mbà,B087ZXN2H8,Ngemba,ngemba_fourmi_affamée,"Shck Tchamna, Gabriel Deeh Segallo",1,0,1,Amazon.fr,70%,Standard,4.68,EUR,3,5.492957746478873,1.8309859154929577,Ebook,2021,Deeh Segallo
2021-01,La fourmi affamée : Medumba-Français: Nzìkû’ cwɛ̌d nja ndèdndèd.,B088GY44VR,Medumba,medumba_fourmi_affamée,"Shck Tchamna, Jean René Djobia",1,0,1,Amazon.com,70%,Standard,5.36,USD,3,5.36,1.7866666666666668,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Medumba-Français: Nzìkû’ cwɛ̌d nja ndèdndèd.,B088GY44VR,Medumba,medumba_fourmi_affamée,"Shck Tchamna, Jean René Djobia",1,0,1,Amazon.com,70%,Standard,5.36,USD,3,5.36,1.7866666666666668,Ebook,2021,Tanyi Djobia René
2021-01,La fourmi affamée : Duala-Français: Sɔnɔ́ na njai,B088R3SYPF,Duala,duala_fourmi_affamée,"Shck Tchamna, Ngobo Ekwala",1,0,1,Amazon.ca,70%,Standard,5.46,CAD,3,3.9565217391304355,1.3188405797101452,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Duala-Français: Sɔnɔ́ na njai,B088R3SYPF,Duala,duala_fourmi_affamée,"Shck Tchamna, Ngobo Ekwala",1,0,1,Amazon.ca,70%,Standard,5.46,CAD,3,3.9565217391304355,1.3188405797101452,Ebook,2021,Ngobo Ekwala
2021-01,La fourmi affamée : Fongbe-Français,B08K7KGVRG,Fongbe,fongbe_fourmi_affamée,"Shck Tchamna, Richard Hounsossou",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2021,Shck Tchamna
2021-01,La fourmi affamée : Fongbe-Français,B08K7KGVRG,Fongbe,fongbe_fourmi_affamée,"Shck Tchamna, Richard Hounsossou",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2021,Richard Hounsossou
2021-01,La fourmi affamée : Dioula-Français: Dugumɛnɛ kɔngɔtɔ,B08RS5N6M5,Dioula,dioula_fourmi_affamée,"Oumarou Yero SIDIBE, Shck Ca᷅mnà'",1,0,1,Amazon.ca,70%,Standard,5.82,CAD,3,4.217391304347827,1.4057971014492756,Ebook,2021,Oumarou Yero SIDIBE
2021-01,La fourmi affamée : Dioula-Français: Dugumɛnɛ kɔngɔtɔ,B08RS5N6M5,Dioula,dioula_fourmi_affamée,"Oumarou Yero SIDIBE, Shck Ca᷅mnà'",1,0,1,Amazon.ca,70%,Standard,5.82,CAD,3,4.217391304347827,1.4057971014492756,Ebook,2021,Shck Tchamna
2020-12,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,B07K8Z3YXL,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.93,CAD,4,5.021739130434783,1.2554347826086958,Ebook,2020,Giresse Jiokeng Feutsa
2020-12,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,B07K8Z3YXL,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.93,CAD,4,5.021739130434783,1.2554347826086958,Ebook,2020,Olivier Tafouemewe
2020-12,Guide de conversation trilingue français-anglais-yemba: French-Yemba-English Phrasebook: French-Yemba-English Phrasebook,B07K8Z3YXL,Yemba,yemba_phrasebook,"Giresse Jiokeng Feutsa, Oliver Germain Tafouemewe, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.93,CAD,4,5.021739130434783,1.2554347826086958,Ebook,2020,Shck Tchamna
2020-12,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.66,USD,2,4.66,2.33,Ebook,2020,Resulam
2020-12,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.66,USD,2,4.66,2.33,Ebook,2020,Shck Tchamna
2020-12,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.59,USD,2,6.59,3.295,Ebook,2020,Resulam
2020-12,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.59,USD,2,6.59,3.295,Ebook,2020,Shck Tchamna
2020-12,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",B0847K8SJH,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2020,Resulam
2020-12,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",B0847K8SJH,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,1,0,Amazon.fr,70%,Standard,0.0,EUR,2,0.0,0.0,Ebook,2020,Shck Tchamna
2020-12,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.65,USD,2,6.65,3.325,Ebook,2020,Resulam
2020-12,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.65,USD,2,6.65,3.325,Ebook,2020,Shck Tchamna
2020-12,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.54,USD,2,4.54,2.27,Ebook,2020,Resulam
2020-12,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,4.54,USD,2,4.54,2.27,Ebook,2020,Shck Tchamna
2020-12,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.4,USD,2,1.4,0.7,Ebook,2020,Resulam
2020-12,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,1.4,USD,2,1.4,0.7,Ebook,2020,Shck Tchamna
2020-12,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.71,USD,2,6.71,3.355,Ebook,2020,Resulam
2020-12,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.71,USD,2,6.71,3.355,Ebook,2020,Shck Tchamna
2020-12,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.02,EUR,3,4.718309859154929,1.572769953051643,Ebook,2020,Claude Lionel Mvondo Edzoa
2020-12,Conversations de base en langue ewondo,B086ZCN2ZD,Ewondo,ewondo_conversation_de_base,"Claude Lionel Mvondo, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.02,EUR,3,4.718309859154929,1.572769953051643,Ebook,2020,Shck Tchamna
2020-12,La fourmi affamée : Ghomala-Français: Jikǔʼ wə́ jɛ́ títyə́,B08778ZHKM,Ghomala',ghomala_fourmi_affamée,"Shck Tchamna, Pascaline Motoum",1,0,1,Amazon.fr,35%,Standard,2.8,EUR,3,3.2863849765258215,1.0954616588419406,Ebook,2020,Shck Tchamna
2020-12,La fourmi affamée : Ghomala-Français: Jikǔʼ wə́ jɛ́ títyə́,B08778ZHKM,Ghomala',ghomala_fourmi_affamée,"Shck Tchamna, Pascaline Motoum",1,0,1,Amazon.fr,35%,Standard,2.8,EUR,3,3.2863849765258215,1.0954616588419406,Ebook,2020,Mə̂fo Gòmlù' Motoum
2020-12,Conversations de base en langue ghomala',B08BZ6Y6JR,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.35,EUR,3,6.279342723004695,2.093114241001565,Ebook,2020,Mə̂fo Gòmlù' Motoum
2020-12,Conversations de base en langue ghomala',B08BZ6Y6JR,Ghomala',ghomala_conversations_de_base,"Pascaline Motoum, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.35,EUR,3,6.279342723004695,2.093114241001565,Ebook,2020,Shck Tchamna
2020-12,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.89,EUR,3,5.73943661971831,1.9131455399061033,Ebook,2020,Tanyi Djobia René
2020-12,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.89,EUR,3,5.73943661971831,1.9131455399061033,Ebook,2020,Shck Tchamna
2020-12,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.24,CAD,3,4.521739130434783,1.5072463768115945,Ebook,2020,Tanyi Djobia René
2020-12,Conversations de base en langue medumba,B08PJG95FL,Medumba,medumba_conversations_de_base,"Jean René Djobia, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,6.24,CAD,3,4.521739130434783,1.5072463768115945,Ebook,2020,Shck Tchamna
2020-12,Conversations de base en langue ngemba,B08PTXGVMF,Ngemba,ngemba_conversations_de_base,"Deeh Segallo, Shck Tchamna",1,1,0,Amazon.de,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2020,Deeh Segallo
2020-12,Conversations de base en langue ngemba,B08PTXGVMF,Ngemba,ngemba_conversations_de_base,"Deeh Segallo, Shck Tchamna",1,1,0,Amazon.de,70%,Standard,0.0,EUR,3,0.0,0.0,Ebook,2020,Shck Tchamna
2020-11,Guide de conversation trilingue français-anglais-medumba: French-Medumba-English Phrasebook,B07KDZVSFV,Medumba,medumba_phrasebook,"Resulam, Shck Tchamna",1,0,1,Amazon.it,70%,Standard,5.0,EUR,2,5.868544600938968,2.934272300469484,Ebook,2020,Resulam
2020-11,Guide de conversation trilingue français-anglais-medumba: French-Medumba-English Phrasebook,B07KDZVSFV,Medumba,medumba_phrasebook,"Resulam, Shck Tchamna",1,0,1,Amazon.it,70%,Standard,5.0,EUR,2,5.868544600938968,2.934272300469484,Ebook,2020,Shck Tchamna
2020-11,Guide de conversation (phrasebook) en langue fe'efe'e (nufi) - part I: Trilingual Phrasebook : French-English-Nufi,B07NKYB2P5,Nufi,nufi_phrasebook,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.44,EUR,2,4.03755868544601,2.018779342723005,Ebook,2020,Resulam
2020-11,Guide de conversation (phrasebook) en langue fe'efe'e (nufi) - part I: Trilingual Phrasebook : French-English-Nufi,B07NKYB2P5,Nufi,nufi_phrasebook,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.44,EUR,2,4.03755868544601,2.018779342723005,Ebook,2020,Shck Tchamna
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Resulam
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Shck Tchamna
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.07,EUR,2,4.77699530516432,2.38849765258216,Ebook,2020,Resulam
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.07,EUR,2,4.77699530516432,2.38849765258216,Ebook,2020,Shck Tchamna
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,4.66,CAD,2,3.3768115942028993,1.6884057971014497,Ebook,2020,Resulam
2020-11,Syllabaire et Dictionnaire Visuel en langue fe'efe'e: Nkǔnjâ'wū pí mbíághəə,B07SCXDDKG,Nufi,nufi_syllabaire,"Resulam, Shck Tchamna",1,0,1,Amazon.ca,70%,Standard,4.66,CAD,2,3.3768115942028993,1.6884057971014497,Ebook,2020,Shck Tchamna
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Resulam
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Shck Tchamna
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",2,0,2,Amazon.de,70%,Standard,11.28,EUR,2,13.23943661971831,6.619718309859155,Ebook,2020,Resulam
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",2,0,2,Amazon.de,70%,Standard,11.28,EUR,2,13.23943661971831,6.619718309859155,Ebook,2020,Shck Tchamna
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.61,EUR,2,6.584507042253522,3.292253521126761,Ebook,2020,Resulam
2020-11,Conversations de base en langue fe'efe'e: Basic Conversation in Fe'efe'e Language,B082VNYHKD,Nufi,nufi_conv.base,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.61,EUR,2,6.584507042253522,3.292253521126761,Ebook,2020,Shck Tchamna
2020-11,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",B0847K8SJH,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.94,EUR,2,5.7981220657277,2.89906103286385,Ebook,2020,Resulam
2020-11,"Conte Bamiléké-Nufi « Travaille aujourd’hui et mange demain, paresse aujourd’hui et vole demain ».: Version Nufi-Francais",B0847K8SJH,Nufi,nufi_travaille_paresse,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,4.94,EUR,2,5.7981220657277,2.89906103286385,Ebook,2020,Shck Tchamna
2020-11,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.65,USD,2,6.65,3.325,Ebook,2020,Resulam
2020-11,"Contes africains, contes bamilekés racontés en nufi et traduits en francais (Full Color): African's fairy tales",B0848M5Y55,Nufi,nufi_contes_bamilekes,"Resulam, Shck Tchamna",1,0,1,Amazon.com,70%,Standard,6.65,USD,2,6.65,3.325,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,1,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2020,Resulam
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,1,1,Amazon.com,35%,Standard,1.05,USD,2,1.05,0.525,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,0,2,Amazon.de,35%,Standard,1.8,EUR,2,2.1126760563380285,1.0563380281690142,Ebook,2020,Resulam
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,0,2,Amazon.de,35%,Standard,1.8,EUR,2,2.1126760563380285,1.0563380281690142,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.96,EUR,2,4.647887323943662,2.323943661971831,Ebook,2020,Resulam
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,3.96,EUR,2,4.647887323943662,2.323943661971831,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.78,EUR,2,2.0892018779342725,1.0446009389671362,Ebook,2020,Resulam
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",2,0,2,Amazon.fr,35%,Standard,1.78,EUR,2,2.0892018779342725,1.0446009389671362,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,1,0,Amazon.ca,35%,Standard,0.0,CAD,2,0.0,0.0,Ebook,2020,Resulam
2020-11,La fourmi affamée : Nufi-Français: Nzhìèkǔ’ mɑ̀nkō ngʉ́ngà',B085S5TL2B,Nufi,nufi_fourmi_affamée,"Resulam, Shck Tchamna",1,1,0,Amazon.ca,35%,Standard,0.0,CAD,2,0.0,0.0,Ebook,2020,Shck Tchamna
2020-11,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Resulam
2020-11,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,1,0,Amazon.com,70%,Standard,0.0,USD,2,0.0,0.0,Ebook,2020,Shck Tchamna
2020-11,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.88,EUR,2,6.901408450704226,3.450704225352113,Ebook,2020,Resulam
2020-11,La grammaire des langues bamilekes : cas du nufi,B0865QYPPZ,Nufi,nufi_grammaire,"Resulam, Shck Tchamna",1,0,1,Amazon.de,70%,Standard,5.88,EUR,2,6.901408450704226,3.450704225352113,Ebook,2020,Shck Tchamna
2020-11,Contes bamilekés racontés en yemba et traduits en francais,B088LS75NH,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.co.uk,70%,Standard,3.35,GBP,5,4.484605087014725,0.896921017402945,Ebook,2020,Shck Tchamna
2020-11,Contes bamilekés racontés en yemba et traduits en francais,B088LS75NH,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.co.uk,70%,Standard,3.35,GBP,5,4.484605087014725,0.896921017402945,Ebook,2020,Joséphine Ndonke
2020-11,Contes bamilekés racontés en yemba et traduits en francais,B088LS75NH,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.co.uk,70%,Standard,3.35,GBP,5,4.484605087014725,0.896921017402945,Ebook,2020,Imele Tsafack
2020-11,Contes bamilekés racontés en yemba et traduits en francais,B088LS75NH,Yemba,yemba_contes_bamilekés,"Shck Tchamna, Joséphine Ndonke, IMELE TSAFACK, Olivier Tafouemewe",1,0,1,Amazon.co.uk,70%,Standard,3.35,GBP,5,4.484605087014725,0.896921017402945,Ebook,2020,Olivier Tafouemewe
2020-11,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B088YP138F,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.98,EUR,3,7.018779342723006,2.339593114241002,Ebook,2020,Claude Lionel Mvondo Edzoa
2020-11,Guide de conversation (phrasebook) en langue ewondo - part I: Trilingual Phrasebook : French-English-Ewondo,B088YP138F,Ewondo,ewondo_phrasebook_guide_conversation_trilingue,"Claude Lionel Mvondo Edzoa, Shck Tchamna",1,0,1,Amazon.fr,70%,Standard,5.98,EUR,3,7.018779342723006,2.339593114241002,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Fongbe-Français,B08K7KGVRG,Fongbe,fongbe_fourmi_affamée,"Shck Tchamna, Richard Hounsossou",1,0,1,Amazon.nl,70%,Standard,4.25,EUR,3,4.988262910798122,1.662754303599374,Ebook,2020,Shck Tchamna
2020-11,La fourmi affamée : Fongbe-Français,B08K7KGVRG,Fongbe,fongbe_fourmi_affamée,"Shck Tchamna, Richard Hounsossou",1,0,1,Amazon.nl,70%,Standard,4.25,EUR,3,4.988262910798122,1.662754303599374,Ebook,2020,Richard Hounsossou
2020-10,Expressions idiomatiques en langue fè'éfě'è (nùfī): Yū' mfèn pí yū' nkɑ̀ndàk mɑ̀ ghə̀ə̄ fè'éfě'è (nùfī),B010SHCJUI,Nufi,nufi_expression_idiom.,"Resulam, Shck Tchamna",1,0,1,Amazon.com,35%,Standard,3.5,USD,2,3.5,1.75,Ebook,2020,Resulam
